Owner Name,Card Name,Set Name,Quantity,Purchase Price
Devin,Smell Fear,Modern Horizons 2,1,0.14
Devin,Llanowar Elves,Core Set 2019,1,0.39
Devin,Trash the Town,Outlaws of Thunder Junction,1,0.19
Devin,Finishing Move,Unfinity,1,0.02
Devin,An Incident Has Occurred,Unfinity,1,0.02
Devin,Hardy of Myra's Marvels,Unfinity,1,0.18
Devin,Pair o' Dice Lost,Unfinity,1,0.14
Devin,Stiltstrider,Unfinity,1,0.02
Devin,"Jaheira, Friend of the Forest",Commander Legends: Battle for Baldur's Gate,1,3.22
Devin,Dread Linnorm // Scale Deflection,Commander Legends: Battle for Baldur's Gate,1,0.1
Devin,Jibbirik Omnivore,Aetherdrift,1,0.02
Devin,Molt Tender,Aetherdrift,1,0.27
Devin,Bestow Greatness,Aetherdrift,1,0.02
Devin,Greenbelt Guardian,Aetherdrift,1,0.05
Devin,Silken Strength,Aetherdrift,1,0.18
Devin,Veloheart Bike,Aetherdrift,1,0.02
Devin,Druid Class,Adventures in the Forgotten Realms,1,2.38
Devin,Experimental Lab // Staff Room,Duskmourn: House of Horror Commander,1,0.29
Devin,Deathmist Raptor,Duskmourn: House of Horror Commander,1,0.12
Devin,Ezuri's Predation,Duskmourn: House of Horror Commander,1,0.9
Devin,Overprotect,Bloomburrow,1,1.25
Devin,Rishkar's Expertise,Modern Horizons 3 Commander,1,1.78
Devin,Three Visits,Outlaws of Thunder Junction Commander,1,6.4
Devin,Elvish Mystic,Commander Masters,1,0.45
Devin,Sakura-Tribe Elder,Duskmourn: House of Horror Commander,1,0.29
Devin,Fyndhorn Elves,Commander Legends,1,0.96
Devin,Hunter's Prowess,Explorers of Ixalan,1,1.11
Devin,Titanic Brawl,Ravnica Remastered,1,0.1
Devin,Cenote Scout,The Lost Caverns of Ixalan,1,0.15
Devin,Cautious Survivor,Duskmourn: House of Horror,2,0.02
Devin,Moldering Gym // Weight Room,Duskmourn: House of Horror,1,0.03
Devin,Grasping Longneck,Duskmourn: House of Horror,1,0.01
Devin,Heaped Harvest,Bloomburrow,1,0.09
Devin,Cache Grab,Bloomburrow,1,0.12
Devin,Rust-Shield Rampager,Bloomburrow,1,0.03
Devin,Overprotect,Bloomburrow,1,1.08
Devin,Treeguard Duo,Bloomburrow,1,0.02
Devin,Cache Grab,Bloomburrow,1,0.19
Devin,For the Common Good,Bloomburrow,1,1.15
Devin,Polliwallop,Bloomburrow,1,0.04
Devin,Bakersbane Duo,Bloomburrow,1,0.03
Devin,Fangs of Kalonia,Modern Horizons 3,1,0.27
Devin,Twitching Doll,Duskmourn: House of Horror,1,0.72
Devin,Defiant Survivor,Duskmourn: House of Horror,1,0.05
Devin,Colossal Dreadmask,Modern Horizons 3,1,0.04
Devin,Stocking the Pantry,Bloomburrow,1,0.17
Devin,High Stride,Bloomburrow,1,0.03
Devin,Cautious Survivor,Duskmourn: House of Horror,1,0.05
Devin,"Toski, Bearer of Secrets",Special Guests,1,14.92
Devin,Nyxborn Hydra,Modern Horizons 3,1,0.17
Devin,"Altanak, the Thrice-Called",Duskmourn: House of Horror,1,0.21
Devin,Horrid Vigor,Duskmourn: House of Horror,1,0.06
Devin,Apothecary Stomper,Foundations,2,0.04
Devin,Elvish Regrower,Foundations,1,0.12
Devin,Spinner of Souls,Foundations,1,0.87
Devin,"Dwynen, Gilt-Leaf Daen",Foundations,2,0.18
Devin,Elfsworn Giant,Foundations,3,0.06
Devin,Giant Growth,Foundations,2,0.02
Devin,Needletooth Pack,Foundations,1,0.05
Devin,Giant Growth,Foundations,2,0.06
Devin,Wary Thespian,Foundations,3,0.02
Devin,Affectionate Indrik,Foundations,1,0.02
Devin,Llanowar Elves,Foundations,1,0.21
Devin,Felling Blow,Foundations,1,0.1
Devin,Blanchwood Armor,Foundations,1,0.1
Devin,Beast-Kin Ranger,Foundations,2,0.03
Devin,Jolly Gerbils,Bloomburrow,2,0.03
Devin,Helpful Hunter,Foundations,3,0.13
Devin,Swiftwing Assailant,Aetherdrift,3,0.02
Devin,Getaway Glamer,Outlaws of Thunder Junction,3,0.12
Devin,Wildwood Scourge,Foundations,2,0.11
Devin,Beastrider Vanguard,Aetherdrift,2,0.02
Devin,Mischievous Pup,Foundations,2,0.03
Devin,Collision Course,Aetherdrift,2,0.02
Devin,Rabbit Response,Bloomburrow,2,0.02
Devin,Gnarlid Colony,Foundations,2,0.04
Devin,Acrobatic Cheerleader,Duskmourn: House of Horror,2,0.02
Devin,Lightshield Parry,Aetherdrift,2,0.02
Devin,Spineseeker Centipede,Duskmourn: House of Horror,4,0.02
Devin,Voyager Quickwelder,Aetherdrift,2,0.11
Devin,Hare Apparent,Foundations,3,3.89
Devin,Bite Down,Foundations,2,0.04
Devin,Lotusguard Disciple,Aetherdrift,2,0.02
Devin,Fleeting Flight,Foundations,2,0.05
Devin,Armasaur Guide,Foundations,3,0.01
Devin,Dazzling Angel,Foundations,2,0.14
Devin,Sheriff of Safe Passage,Outlaws of Thunder Junction,2,0.04
Devin,Luminous Rebuke,Foundations,4,0.03
Devin,Pileated Provisioner,Bloomburrow,2,0.02
Devin,Hardened Escort,Duskmourn: House of Horror,2,0.01
Devin,Fang Guardian,Aetherdrift,2,0.03
Devin,Wilderness Reclamation,Duskmourn: House of Horror Commander,2,0.67
Devin,Reclamation Sage,Foundations,1,0.17
Devin,Genesis Wave,Foundations,1,1.58
Devin,Archdruid's Charm,Murders at Karlov Manor,1,6.14
Devin,Mutant's Prey,Dragon's Maze,1,0.07
Devin,Invigorate,Double Masters,1,0.28
Devin,Longstalk Brawl,Bloomburrow,1,0.03
Devin,Eternal Witness,Double Masters 2022,1,1.51
Devin,Wild Growth,Murders at Karlov Manor Commander,1,0.28
Devin,Season of Growth,Wilds of Eldraine: Enchanting Tales,1,0.14
Devin,Festerhide Boar,Innistrad Remastered,1,0.02
Devin,Duskwatch Recruiter // Krallenhorde Howler,Innistrad Remastered,1,0.27
Devin,Cryptolith Rite,Innistrad Remastered,1,3.04
Devin,Tireless Tracker,Innistrad Remastered,1,0.73
Devin,Broken Wings,Foundations,1,0.04
Devin,Ambush Wolf,Foundations,1,0.04
Devin,Mild-Mannered Librarian,Foundations,1,0.03
Devin,Young Wolf,Innistrad Remastered,1,0.07
Devin,Patient Naturalist,Outlaws of Thunder Junction,1,0.04
Devin,Frantic Strength,Duskmourn: House of Horror,1,0.03
Devin,Patchwork Beastie,Duskmourn: House of Horror,1,0.22
Devin,Wickerfolk Thresher,Duskmourn: House of Horror,1,0.05
Devin,Balustrade Wurm,Duskmourn: House of Horror,1,0.18
Devin,Wary Watchdog,Duskmourn: House of Horror,1,0.03
Devin,Cryptid Inspector,Duskmourn: House of Horror,1,0.02
Devin,Citanul Hierophants,Duskmourn: House of Horror Commander,1,0.18
Devin,Yavimaya Elder,Duskmourn: House of Horror Commander,1,0.05
Devin,Greater Tanuki,Duskmourn: House of Horror Commander,1,0.06
Devin,Beanstalk Giant // Fertile Footsteps,Duskmourn: House of Horror Commander,1,0.15
Devin,Disorienting Choice,Duskmourn: House of Horror Commander,1,0.32
Devin,Explosive Vegetation,Aetherdrift Commander,1,0.22
Devin,Sandwurm Convergence,Duskmourn: House of Horror Commander,1,0.24
Devin,Overrun,Foundations,1,0.11
Devin,Dwynen's Elite,Foundations,1,0.04
Devin,Wayward Swordtooth,The Lost Caverns of Ixalan Commander,1,1.86
Devin,Cabaretti Initiate,Streets of New Capenna,1,0.04
Devin,Tear Asunder,Bloomburrow Commander,1,0.95
Devin,Outland Liberator // Frenzied Trapbreaker,Innistrad: Midnight Hunt,1,0.21
Devin,Sunshower Druid,Bloomburrow,1,0.08
Devin,Coordinated Clobbering,Duskmourn: House of Horror,1,0.03
Devin,Bashful Beastie,Duskmourn: House of Horror,1,0.03
Devin,Slavering Branchsnapper,Duskmourn: House of Horror,1,0.04
Devin,Betrayal at the Vault,Outlaws of Thunder Junction,1,0.05
Devin,Spinewoods Paladin,Outlaws of Thunder Junction,1,0.03
Devin,Thornado,Breaking News,1,0.06
Devin,Hardbristle Bandit,Outlaws of Thunder Junction,1,0.04
Devin,Rambling Possum,Outlaws of Thunder Junction,1,0.05
Devin,Beastbond Outcaster,Outlaws of Thunder Junction,1,0.07
Devin,Aloe Alchemist,Outlaws of Thunder Junction,1,0.12
Devin,Freestrider Commando,Outlaws of Thunder Junction,1,0.05
Devin,Railway Brawler,Outlaws of Thunder Junction,1,7.96
Devin,Full Steam Ahead,Outlaws of Thunder Junction,1,0.07
Devin,Reach for the Sky,Outlaws of Thunder Junction,1,0.04
Devin,Patient Naturalist,Outlaws of Thunder Junction,1,0.05
Devin,Gold Rush,Outlaws of Thunder Junction,1,0.1
Devin,Cactarantula,Outlaws of Thunder Junction,1,0.04
Devin,Voracious Varmint,Outlaws of Thunder Junction,1,0.04
Devin,Huatli's Final Strike,The Lost Caverns of Ixalan,1,0.03
Devin,Kaslem's Stonetree // Kaslem's Strider,The Lost Caverns of Ixalan,1,0.03
Devin,Glowcap Lantern,The Lost Caverns of Ixalan,1,0.07
Devin,Thundering Spineback,The Lost Caverns of Ixalan Commander,1,0.1
Devin,Thunderherd Migration,The Lost Caverns of Ixalan Commander,1,0.13
Devin,Savage Stomp,The Lost Caverns of Ixalan Commander,1,0.1
Devin,Ranging Raptors,The Lost Caverns of Ixalan Commander,1,0.33
Devin,Drover of the Mighty,The Lost Caverns of Ixalan Commander,1,0.09
Devin,Thrashing Brontodon,The Lost Caverns of Ixalan,1,0.04
Devin,Ixalli's Lorekeeper,The Lost Caverns of Ixalan,1,0.07
Devin,Earthshaker Dreadmaw,The Lost Caverns of Ixalan,1,0.07
Devin,Sunfrill Imitator,The Lost Caverns of Ixalan Commander,1,0.92
Devin,Scion of Calamity,The Lost Caverns of Ixalan Commander,1,1.24
Devin,Dinosaur Egg,The Lost Caverns of Ixalan Commander,1,0.28
Devin,Shifting Ceratops,The Lost Caverns of Ixalan Commander,1,0.08
Devin,Ripjaw Raptor,The Lost Caverns of Ixalan Commander,1,0.87
Devin,Rampaging Brontodon,The Lost Caverns of Ixalan Commander,1,0.15
Devin,Descendants' Path,The Lost Caverns of Ixalan Commander,1,2.36
Devin,Deathgorge Scavenger,The Lost Caverns of Ixalan Commander,1,0.11
Devin,"Ghalta, Stampede Tyrant",The Lost Caverns of Ixalan,1,15.67
Devin,Hulking Raptor,The Lost Caverns of Ixalan,1,3.93
Devin,Simulacrum Synthesizer,The Big Score,1,50.99
Devin,Trip Up,Aetherdrift,1,0.02
Devin,Rangers' Refueler,Aetherdrift,1,0.04
Devin,Hulldrifter,Aetherdrift,1,0.02
Devin,Command Performance,Unfinity,1,0.04
Devin,Octo Opus,Unfinity,1,0.03
Devin,Bag Check,Unfinity,1,0.03
Devin,Candlekeep Sage,Commander Legends: Battle for Baldur's Gate,1,0.02
Devin,Juvenile Mist Dragon,Commander Legends: Battle for Baldur's Gate,1,0.06
Devin,Sword Coast Sailor,Commander Legends: Battle for Baldur's Gate,1,0.13
Devin,Sailors' Bane,Commander Legends: Battle for Baldur's Gate,1,0.08
Devin,Cone of Cold,Commander Legends: Battle for Baldur's Gate,1,0.13
Devin,Sword Coast Serpent // Capsizing Wave,Commander Legends: Battle for Baldur's Gate,1,0.09
Devin,Pseudodragon Familiar,Commander Legends: Battle for Baldur's Gate,1,0.04
Devin,Bounce Off,Aetherdrift,1,0.12
Devin,Kheru Spellsnatcher,Duskmourn: House of Horror Commander,1,0.1
Devin,Commence the Endgame,Aetherdrift Commander,1,0.19
Devin,Vizier of Many Faces,Aetherdrift Commander,1,0.13
Devin,Champion of Wits,Aetherdrift Commander,1,0.13
Devin,Eternal Skylord,Aetherdrift Commander,1,0.11
Devin,Midnight Mangler,Aetherdrift,1,0.02
Devin,Keen Buccaneer,Aetherdrift,1,0.02
Devin,"Caelorna, Coral Tyrant",Aetherdrift,1,0.19
Devin,Essence Scatter,Foundations,1,0.05
Devin,Think Twice,Innistrad Remastered,1,0.02
Devin,Mischievous Mystic,Foundations,1,0.21
Devin,"Kaito, Cunning Infiltrator",Foundations,1,3.7
Devin,Strix Lookout,Foundations,1,0.02
Devin,Wiretapping,Streets of New Capenna,1,0.12
Devin,Voda Sea Scavenger,Dominaria United,1,0.04
Devin,Patrician Geist,Innistrad: Midnight Hunt,1,0.25
Devin,Waterspout Warden,Bloomburrow,1,0.01
Devin,Unblinking Observer,Innistrad: Midnight Hunt,1,0.03
Devin,Component Collector,Innistrad: Midnight Hunt,1,0.02
Devin,Dissipate,Innistrad: Midnight Hunt,1,0.1
Devin,Fading Hope,Innistrad: Midnight Hunt,1,0.14
Devin,Daring Waverider,Bloomburrow,1,0.07
Devin,Tunnel Surveyor,Duskmourn: House of Horror,1,0.02
Devin,Unwilling Vessel,Duskmourn: House of Horror,1,0.02
Devin,Seize the Secrets,Outlaws of Thunder Junction,1,0.03
Devin,Outlaw Stitcher,Outlaws of Thunder Junction,1,0.07
Devin,Deepmuck Desperado,Outlaws of Thunder Junction,1,0.12
Devin,Jailbreak Scheme,Outlaws of Thunder Junction,1,0.03
Devin,Djinn of Fool's Fall,Outlaws of Thunder Junction,1,0.02
Devin,Loan Shark,Outlaws of Thunder Junction,1,0.06
Devin,Geyser Drake,Outlaws of Thunder Junction,1,0.04
Devin,Archmage's Newt,Outlaws of Thunder Junction,1,0.16
Devin,Harrier Strix,Outlaws of Thunder Junction,1,0.17
Devin,Slickshot Vault-Buster,Outlaws of Thunder Junction,1,0.04
Devin,Stop Cold,Outlaws of Thunder Junction,1,0.03
Devin,Take the Fall,Outlaws of Thunder Junction,1,0.05
Devin,Archmage's Charm,Breaking News,1,1.01
Devin,Emergent Haunting,Outlaws of Thunder Junction,1,0.08
Devin,Razzle-Dazzler,Outlaws of Thunder Junction,1,0.04
Devin,Daring Thunder-Thief,Outlaws of Thunder Junction,1,0.04
Devin,The Key to the Vault,Outlaws of Thunder Junction,1,0.57
Devin,The Enigma Jewel // Locus of Enlightenment,The Lost Caverns of Ixalan,1,3.37
Devin,Zoetic Glyph,The Lost Caverns of Ixalan,1,0.12
Devin,Relic's Roar,The Lost Caverns of Ixalan,1,0.03
Devin,Waylaying Pirates,The Lost Caverns of Ixalan,1,0.03
Devin,Subterranean Schooner,The Lost Caverns of Ixalan,1,0.41
Devin,Ancestral Reminiscence,The Lost Caverns of Ixalan,1,0.03
Devin,Merfolk Cave-Diver,The Lost Caverns of Ixalan,1,0.02
Devin,Long River's Pull,Bloomburrow,1,0.2
Devin,Dire Downdraft,Bloomburrow,1,0.02
Devin,Mind Spiral,Bloomburrow,1,0.01
Devin,"Kitsa, Otterball Elite",Bloomburrow,1,8.02
Devin,Plumecreed Escort,Bloomburrow,1,0.05
Devin,Glimmerburst,Duskmourn: House of Horror,1,0.03
Devin,Aether Spike,Modern Horizons 3,1,0.12
Devin,Kozilek's Unsealing,Modern Horizons 3,1,0.36
Devin,Tempest Harvester,Modern Horizons 3,1,0.05
Devin,Thought Shucker,Bloomburrow,1,0.01
Devin,Calamitous Tide,Bloomburrow,1,0.03
Devin,Stalked Researcher,Duskmourn: House of Horror,1,0.02
Devin,Faebloom Trick,Foundations,1,0.14
Devin,Time Stop,Foundations,1,0.2
Devin,Aegis Turtle,Foundations,1,0.02
Devin,Refute,Foundations,1,0.08
Devin,Micromancer,Foundations,1,0.04
Devin,Lunar Insight,Foundations,1,0.22
Devin,Cephalid Inkmage,Foundations,1,0.06
Devin,Fleeting Distraction,Foundations,1,0.02
Devin,"Kaito, Cunning Infiltrator",Foundations,1,3.58
Devin,Uncharted Voyage,Foundations,1,0.01
Devin,Self-Reflection,Foundations,1,0.03
Devin,Tolarian Terror,Foundations,1,0.05
Devin,Aetherize,Foundations,1,0.25
Devin,Imprisoned in the Moon,Innistrad Remastered,1,0.04
Devin,Archmage of Runes,Foundations,1,2.04
Devin,Aegis Turtle,Foundations,1,0.06
Devin,Finch Formation,Bloomburrow,1,0.01
Devin,Wretched Throng,Innistrad Remastered,1,0.04
Devin,Nebelgast Herald,Innistrad Remastered,1,0.15
Devin,"Jace, Unraveler of Secrets",Innistrad Remastered,1,1.28
Devin,Skyship Buccaneer,Foundations,1,0.03
Devin,Erudite Wizard,Foundations,1,0.03
Devin,"Kiora, the Rising Tide",Foundations,1,2.96
Devin,Syncopate,Innistrad Remastered,1,0.02
Devin,Jace Reawakened,Outlaws of Thunder Junction,1,2.25
Devin,Fear of Falling,Duskmourn: House of Horror,1,0.02
Devin,Vanish from Sight,Duskmourn: House of Horror,1,0.04
Devin,Enter the Enigma,Duskmourn: House of Horror,1,0.12
Devin,Get Out,Duskmourn: House of Horror,1,0.23
Devin,Creeping Peeper,Duskmourn: House of Horror,1,0.01
Devin,Unnerving Grasp,Duskmourn: House of Horror,1,0.07
Devin,The Mindskinner,Duskmourn: House of Horror,1,1.28
Devin,"Stay Hidden, Stay Silent",Duskmourn: House of Horror,1,0.03
Devin,Body of Knowledge,Duskmourn: House of Horror Commander,1,0.17
Devin,Kefnet the Mindful,Duskmourn: House of Horror Commander,1,0.18
Devin,Skaab Ruinator,Duskmourn: House of Horror Commander,1,0.16
Devin,Dig Through Time,Duskmourn: House of Horror Commander,1,0.25
Devin,Cackling Counterpart,Duskmourn: House of Horror Commander,1,0.32
Devin,Retreat to Coralhelm,Duskmourn: House of Horror Commander,1,0.26
Devin,Harrier Strix,Outlaws of Thunder Junction,2,0.06
Devin,Lightshell Duo,Foundations,2,0.02
Devin,Portent of Calamity,Bloomburrow,2,0.14
Devin,Bellowing Crier,Bloomburrow,2,0.01
Devin,Grow from the Ashes,Foundations,2,0.05
Devin,Witness Protection,Foundations,2,0.08
Devin,Shore Up,Bloomburrow,2,0.06
Devin,Bigfin Bouncer,Foundations,2,0.03
Devin,Elementalist Adept,Foundations,2,0.02
Devin,Tumbleweed Rising,Outlaws of Thunder Junction,2,0.07
Devin,Failed Fording,Outlaws of Thunder Junction,3,0.02
Devin,Ankle Biter,Outlaws of Thunder Junction,5,0.06
Devin,Glitch Ghost Surveyor,Aetherdrift,2,0.01
Devin,Freestrider Commando,Outlaws of Thunder Junction,2,0.05
Devin,Mocking Sprite,Foundations,3,0.05
Devin,Drover Grizzly,Outlaws of Thunder Junction,2,0.04
Devin,Erudite Wizard,Foundations,3,0.04
Devin,Spring Splasher,Outlaws of Thunder Junction,2,0.05
Devin,Bristlepack Sentry,Outlaws of Thunder Junction,2,0.05
Devin,Cackling Prowler,Foundations,2,0.04
Devin,Phantom Interference,Outlaws of Thunder Junction,2,0.05
Devin,Run Away Together,Foundations,2,0.02
Devin,Nimble Thopterist,Aetherdrift,2,0.03
Devin,Erratic Apparition,Duskmourn: House of Horror,3,0.02
Devin,Nimble Brigand,Outlaws of Thunder Junction,2,0.06
Devin,Burner Rocket,Aetherdrift,1,0.15
Devin,Skycrash,Aetherdrift,1,0.1
Devin,Eelectrocute,Unfinity,1,0.05
Devin,Amped Up,Unfinity,1,0.03
Devin,Rad Rascal,Unfinity,1,0.05
Devin,Circuits Act,Unfinity,1,0.18
Devin,Wee Champion,Unfinity,1,0.02
Devin,Tavern Brawler,Commander Legends: Battle for Baldur's Gate,1,0.07
Devin,Lightning Bolt,Commander Legends: Battle for Baldur's Gate,1,0.49
Devin,Inspired Tinkering,Commander Legends: Battle for Baldur's Gate,1,0.18
Devin,Taunting Kobold,Commander Legends: Battle for Baldur's Gate,1,0.06
Devin,"Livaan, Cultist of Tiamat",Commander Legends: Battle for Baldur's Gate,1,0.04
Devin,Burner Rocket,Aetherdrift,1,0.02
Devin,Marauding Mako,Aetherdrift,1,1.56
Devin,Outpace Oblivion,Aetherdrift,1,0.06
Devin,Burnout Bashtronaut,Aetherdrift,1,0.79
Devin,Unleash Fury,Core Set 2021,1,0.41
Devin,Brute Force,Time Spiral Remastered,1,0.24
Devin,Jeska's Will,Murders at Karlov Manor Commander,1,21.18
Devin,Burst Lightning,Foundations,1,0.06
Devin,Boltwave,Foundations,1,3.77
Devin,Thrill of Possibility,Foundations,1,0.06
Devin,Battlesong Berserker,Foundations,1,0.03
Devin,Firespitter Whelp,Foundations,1,0.14
Devin,Abrade,Foundations,1,0.17
Devin,Goblin Boarders,Foundations,1,0.04
Devin,In Thrall to the Pit,Dominaria United,1,0.03
Devin,Tavern Ruffian // Tavern Smasher,Innistrad: Midnight Hunt,1,0.02
Devin,Curse of Obsession,Midnight Hunt Commander,1,0.36
Devin,Geistflame Reservoir,Innistrad: Midnight Hunt,1,0.12
Devin,Painter's Studio // Defaced Gallery,Duskmourn: House of Horror,1,0.08
Devin,Turn Inside Out,Duskmourn: House of Horror,1,0.05
Devin,Vengeful Possession,Duskmourn: House of Horror,1,0.06
Devin,Vicious Clown,Duskmourn: House of Horror,1,0.04
Devin,Magebane Lizard,Outlaws of Thunder Junction,1,0.83
Devin,Discerning Peddler,Outlaws of Thunder Junction,1,0.03
Devin,Thunder Salvo,Outlaws of Thunder Junction,1,0.04
Devin,Resilient Roadrunner,Outlaws of Thunder Junction,1,0.07
Devin,Electrodominance,Breaking News,1,0.45
Devin,Slickshot Show-Off,Outlaws of Thunder Junction,1,5.1
Devin,Return the Favor,Outlaws of Thunder Junction,1,1.68
Devin,Cunning Coyote,Outlaws of Thunder Junction,1,0.09
Devin,Prickly Pair,Outlaws of Thunder Junction,1,0.05
Devin,Outlaws' Fury,Outlaws of Thunder Junction,1,0.04
Devin,Dinotomaton,The Lost Caverns of Ixalan,1,0.02
Devin,Deadeye Duelist,Outlaws of Thunder Junction,1,0.05
Devin,Highway Robbery,Outlaws of Thunder Junction,1,0.13
Devin,Explosive Derailment,Outlaws of Thunder Junction,1,0.08
Devin,Etali's Favor,The Lost Caverns of Ixalan,1,0.07
Devin,Goldfury Strider,The Lost Caverns of Ixalan,1,0.02
Devin,Idol of the Deep King // Sovereign's Macuahuitl,The Lost Caverns of Ixalan,1,0.03
Devin,"Dargo, the Shipwrecker",Special Guests,1,2.15
Devin,Fiery Confluence,The Lost Caverns of Ixalan Commander,1,0.29
Devin,Steampath Charger,Bloomburrow,1,0.03
Devin,Valley Rally,Bloomburrow,1,0.04
Devin,Raccoon Rallier,Bloomburrow,1,0.02
Devin,Whiskerquill Scribe,Bloomburrow,1,0.03
Devin,Agate Assault,Bloomburrow,1,0.02
Devin,Siege Smash,Modern Horizons 3,1,0.19
Devin,Betrayer's Bargain,Duskmourn: House of Horror,1,0.03
Devin,Unstable Amulet,Modern Horizons 3,1,0.09
Devin,Inventor's Axe,Modern Horizons 3,1,0.01
Devin,Harnesser of Storms,Bloomburrow,1,0.08
Devin,Might of the Meek,Bloomburrow,1,0.13
Devin,Frilled Sparkshooter,Bloomburrow,1,0.02
Devin,Heartfire Hero,Bloomburrow,1,1.58
Devin,Fiendlash,Commander Masters,1,0.31
Devin,Chainsaw,Duskmourn: House of Horror,1,0.42
Devin,Infernal Captor,Modern Horizons 3,1,0.03
Devin,Violent Urge,Duskmourn: House of Horror,1,0.09
Devin,Boilerbilges Ripper,Duskmourn: House of Horror,1,0.03
Devin,"Drakuseth, Maw of Flames",Foundations,1,0.43
Devin,Fear of Missing Out,Duskmourn: House of Horror,1,6.85
Devin,Spitfire Lagac,Foundations,1,0.01
Devin,Brass's Bounty,Foundations,1,0.21
Devin,Brazen Scourge,Foundations,1,0.02
Devin,Heartfire Immolator,Foundations,1,0.03
Devin,Abrade,Foundations,1,0.13
Devin,Seismic Rupture,Foundations,1,0.02
Devin,Sure Strike,Foundations,1,0.02
Devin,Bulk Up,Foundations,1,0.31
Devin,Battlesong Berserker,Foundations,1,0.02
Devin,Sower of Chaos,Foundations,1,0.02
Devin,Incinerating Blast,Foundations,1,0.03
Devin,Take Out the Trash,Bloomburrow,1,0.03
Devin,Demonic Ruckus,Outlaws of Thunder Junction,1,0.26
Devin,Village Messenger // Moonrise Intruder,Innistrad Remastered,1,0.04
Devin,Alchemist's Greeting,Innistrad Remastered,1,0.01
Devin,Vexing Devil,Innistrad Remastered,1,0.42
Devin,Reforge the Soul,Innistrad Remastered,1,1.39
Devin,Zealous Conscripts,Innistrad Remastered,1,0.34
Devin,Voldaren Duelist,Innistrad Remastered,1,0.03
Devin,Hungry Ridgewolf,Innistrad Remastered,1,0.06
Devin,Hellspur Brute,Outlaws of Thunder Junction,1,0.06
Devin,Most Valuable Slayer,Duskmourn: House of Horror,1,0.02
Devin,Clockwork Percussionist,Duskmourn: House of Horror,1,0.12
Devin,Cursed Recording,Duskmourn: House of Horror,1,0.14
Devin,Irreverent Gremlin,Duskmourn: House of Horror,1,0.05
Devin,Rampaging Soulrager,Duskmourn: House of Horror,1,0.02
Devin,Hand That Feeds,Duskmourn: House of Horror,1,0.02
Devin,"Norin, Swift Survivalist",Duskmourn: House of Horror,1,0.09
Devin,Blood Moon,Double Masters,1,7.04
Devin,Psychotic Fury,Dissension,1,1.13
Devin,Pedal to the Metal,Aetherdrift,3,0.03
